Facility_Name,City,total_providers,bcbsmi_providers,bcbsmi_coverage_pct,providers_analyzed,providers_with_payments,payment_penetration_pct,total_payments,avg_payment_per_provider,max_provider_payment,total_transactions,avg_manufacturers_per_provider,total_rx_cost,total_rx_count,unique_drugs,top_drugs,max_drug_prescribers,payment_intensity_score,payment_penetration_score,prescription_volume_score,provider_concentration_score,composite_risk_score,risk_rank,risk_category
Emergency Physicians Medical Group (FKA EPMG of Ohio),Ann Arbor,537,344,64.06,235,130,55.32,75449.19,580.378384615,36213.77,1014,1.6553191489361703,6015319.86152,10163.0,7,"ELIQUIS: $2M, TRULICITY: $1.2M, OZEMPIC: $1M",201,0.12981332580423088,16.596,0.21459804523440895,12.812000000000001,29.752411371038644,326.0,Low
HarmonyCares Medical Group (FKA Visiting Physicians Association),Troy,104,49,47.12,21,14,66.67,4569.77,326.412142857,1509.55,165,3.047619047619048,4958148.27144,7559.0,5,"ELIQUIS: $2.5M, XARELTO: $0.7M, OZEMPIC: $0.7M",20,0.07300865602577745,20.001,0.17688318352609186,9.424,29.67489183955187,327.0,Low
Corewell Health Helen DeVos Childrens Hospital (FKA Spectrum Health Hospitals Helen DeVos Childrens Hospital),Grand Rapids,299,263,87.96,10,4,40.0,81.58,20.395,22.02,5,0.39999999999999997,0.0,0.0,0,0,0,0.004561752901141493,12.0,0.0,17.592,29.596561752901138,328.0,Low
Michigan Visiting Nurses,Ann Arbor,441,426,96.6,205,54,26.34,285318.24,5283.671111111,224964.1,689,0.5804878048780489,32520005.43875,34364.0,8,"OZEMPIC: $8.5M, TRULICITY: $7.4M, JARDIANCE: $6.8M",96,1.1817995596856141,7.902000000000001,1.1601593529233631,19.32,29.56395891260898,329.0,Low
Select Specialty Hospital - Oakland (FKA Select Specialty Hospital - Pontiac),Pontiac,56,48,85.71,10,4,40.0,445.07,111.2675,371.08,10,0.7,0.0,0.0,0,0,0,0.02488721946201329,12.0,0.0,17.142,29.166887219462012,330.0,Low
Hurley Medical Center Physicians,Flint,809,644,79.6,14,6,42.86,3478.75,579.791666667,2271.37,113,3.7142857142857144,0.0,0.0,0,0,0,0.12968209450727375,12.857999999999999,0.0,15.919999999999998,28.907682094507273,331.0,Low
Imed Walk-In Clinic,Three Rivers,34,13,38.24,10,7,70.0,8079.48,1154.211428571,5572.3,65,1.9,0.0,0.0,0,0,0,0.2581626542198787,21.0,0.0,7.648000000000001,28.90616265421988,332.0,Low
Behavioral Care Solutions for Adults and Seniors Inc,Novi,212,53,25.0,43,33,76.74,100736.58,3052.623636364,71987.95,1175,4.813953488372093,0.0,0.0,0,0,0,0.6827808153604594,23.022,0.0,5.0,28.704780815360458,333.0,Low
Clinton County Medical Center,Saint Johns,78,24,30.77,22,16,72.73,10980.84,686.3025,2272.51,518,6.681818181818182,13347658.75287,16048.0,6,"TRULICITY: $5.5M, ELIQUIS: $3M, JARDIANCE: $1.9M",19,0.15350538957762488,21.819000000000003,0.47618107478295524,6.154,28.60268646436058,334.0,Low
Park East - Urgent Care (FKA Metro Health Urgent Care - Park East),Grand Rapids,26,25,96.15,13,4,30.77,1267.88,316.97,573.0,7,0.3846153846153846,0.0,0.0,0,0,0,0.07089673042779207,9.231,0.0,19.23,28.531896730427793,335.0,Low
Cherry Health,Grand Rapids,114,63,55.26,52,29,55.77,13672.82,471.476551724,6852.04,164,1.1923076923076925,16296424.34141,19630.0,6,"TRULICITY: $8.7M, JARDIANCE: $3.5M, OZEMPIC: $1.9M",26,0.10545523548159569,16.731,0.581379026965547,11.052,28.469834262447144,336.0,Low
Lieutenant Colonel Charles S Kettles VA Medical Center,Ann Arbor,908,577,63.55,397,178,44.84,886926.18,4982.731348315,443758.64,2630,1.6675062972292192,12924190.03934,13493.0,8,"ELIQUIS: $4.1M, STELARA: $2.8M, JARDIANCE: $1.7M",132,1.114488314968601,13.452,0.4610737221843347,12.709999999999999,27.737562037152934,337.0,Low
Grand River Emergency Medical Group,Grand Rapids,61,57,93.44,47,14,29.79,5122.92,365.922857143,2063.94,37,0.3829787234042552,0.0,0.0,0,0,0,0.08184602378848072,8.937,0.0,18.688,27.70684602378848,338.0,Low
Center for Family Health - Lifeways,Jackson,26,14,53.85,11,6,54.55,12416.47,2069.411666667,3632.2,502,5.7272727272727275,0.0,0.0,0,0,0,0.4628656373657387,16.365,0.0,10.77,27.597865637365736,339.0,Low
Pine Rest Christian Mental Health Services (AKA Pine Rest Christian Hospital),Grand Rapids,699,205,29.33,14,10,71.43,3793.28,379.328,2091.84,105,2.5,0.0,0.0,0,0,0,0.08484435422820301,21.429000000000002,0.0,5.866,27.379844354228204,340.0,Low
Botsford Medical Imaging PC (FKA Botsford Diagnostic Radiology),Farmington Hills,106,58,54.72,47,25,53.19,41230.4,1649.216,31050.17,175,1.7234042553191489,2684451.64991,4586.0,5,"ELIQUIS: $0.7M, TRULICITY: $0.7M, OZEMPIC: $0.5M",32,0.368880405619464,15.956999999999997,0.09576848610863427,10.944,27.3656488917281,341.0,Low
Drs Harris Birkhill Wang Songe and Associates PC,Dearborn,112,71,63.39,12,5,41.67,1843.29,368.658,1291.53,29,1.25,0.0,0.0,0,0,0,0.08245779362731163,12.501000000000001,0.0,12.678,25.261457793627315,342.0,Low
Anesthesia Practice Consultants PC,Grand Rapids,142,38,26.76,38,25,65.79,2760.47,110.4188,527.09,79,1.5789473684210527,0.0,0.0,0,0,0,0.024697390597723082,19.737000000000002,0.0,5.352,25.113697390597725,343.0,Low
Breton Woods Rehabilitation & Living Center,Grand Rapids,29,28,96.55,12,2,16.67,176.1,88.05,118.21,9,0.41666666666666663,4533539.18537,6222.0,6,"TRULICITY: $1.9M, ELIQUIS: $1M, XARELTO: $0.6M",11,0.019694157535940598,5.001,0.16173514785100043,19.310000000000002,24.492429305386942,344.0,Low
Prime Care Urgent Care,Novi,15,18,120.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,24.0,24.0,345.0,Low
Aleda E Lutz VA Medical Center (AKA Saginaw VA Medical Center),Saginaw,353,193,54.67,186,75,40.32,55676.04,742.3472,8831.23,1460,2.3494623655913975,14405870.0881,16962.0,8,"ELIQUIS: $5.3M, TRULICITY: $2.3M, JARDIANCE: $2M",90,0.16604091656064057,12.096,0.5139330296603586,10.934,23.709973946220998,346.0,Low
Detroit Community Health Connection,Detroit,20,23,115.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,23.0,23.0,347.0,Low
Intercare Community Health Network,Bangor,42,47,111.9,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,22.38,22.38,348.0,Low
Sterling Area Health Center,Sterling,20,21,105.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,21.0,21.0,349.0,Low
Pine Rest Christian Mental Health Services,Grand Rapids,574,175,30.49,45,22,48.89,4337.43,197.155909091,579.11,69,1.0888888888888892,0.0,0.0,0,0,0,0.04409789361476135,14.667,0.0,6.098,20.809097893614762,350.0,Low
Cardiology Associates of Michigan PC,Shelby Township,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,11112972.97279,13877.0,5,"ELIQUIS: $6.3M, XARELTO: $4.2M, JARDIANCE: $0.5M",9,0.0,0.0,0.3964580989215985,20.0,20.3964580989216,351.0,Low
Ascension at Home Together with Compassus - Portage Home Health (FKA Ascension at Home - Kalamazoo),Portage,68,68,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,10656828.94836,13888.0,6,"OZEMPIC: $2.9M, TRULICITY: $2.9M, JARDIANCE: $2.2M",6,0.0,0.0,0.38018504640876016,20.0,20.38018504640876,352.0,Low
Associates in Family Practice PC,Sterling Heights,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,10511982.80471,11865.0,7,"ELIQUIS: $3.6M, OZEMPIC: $1.9M, TRULICITY: $1.7M",6,0.0,0.0,0.37501762389381216,20.0,20.37501762389381,353.0,Low
Heartland Hospice Serving West Michigan - Grand Rapids (FKA ProMedica Hospice Serving West Michigan - Grand Rapids),Grand Rapids,53,53,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,10019775.98484,11072.0,7,"TRULICITY: $3.7M, JARDIANCE: $2.7M, ELIQUIS: $1.7M",9,0.0,0.0,0.3574580221059105,20.0,20.35745802210591,354.0,Low
Compassus Hospice - Cass City (FKA Hospice Advantage Cass City),Cass City,20,20,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,8762891.88958,10386.0,6,"OZEMPIC: $2.8M, ELIQUIS: $2.3M, TRULICITY: $1.6M",6,0.0,0.0,0.31261836666972254,20.0,20.31261836666972,355.0,Low
Cardiovascular Consultants PC,Sterling Heights,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,8565468.11328,9518.0,5,"ELIQUIS: $4.4M, XARELTO: $2.8M, JARDIANCE: $0.8M",9,0.0,0.0,0.3055752239188615,20.0,20.30557522391886,356.0,Low
CenterWell Home Health Flint (FKA Kindred at Home Flint),Flint,34,34,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4596651.51452,5726.0,5,"OZEMPIC: $1.7M, TRULICITY: $1M, ELIQUIS: $0.8M",5,0.0,0.0,0.1639866960275854,20.0,20.163986696027585,357.0,Low
Activ-Care Home Health Services,Warren,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,4238586.13706,5207.0,5,"ELIQUIS: $1.4M, JARDIANCE: $0.8M, TRULICITY: $0.8M",7,0.0,0.0,0.15121262385220813,20.0,20.151212623852206,358.0,Low
At Home Rehab,Grand Rapids,15,15,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3996807.18568,5863.0,5,"TRULICITY: $1.4M, OZEMPIC: $1M, ELIQUIS: $0.6M",7,0.0,0.0,0.14258709910216394,20.0,20.142587099102165,359.0,Low
Heartland Home Health - Midland (FKA ProMedica Home Health Serving Northeastern Michigan),Midland,23,23,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3760003.53622,4262.0,5,"TRULICITY: $1.4M, OZEMPIC: $1.3M, JARDIANCE: $0.5M",4,0.0,0.0,0.13413906949636187,20.0,20.134139069496364,360.0,Low
Three Rivers Health Homecare & Hospice - Home Health,Three Rivers,23,23,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3319767.07269,3845.0,5,"OZEMPIC: $1.1M, JARDIANCE: $1.1M, TRULICITY: $0.5M",3,0.0,0.0,0.11843352320965539,20.0,20.118433523209656,361.0,Low
Diamond Home Care - Plymouth,Plymouth,42,42,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,3085702.58568,4179.0,5,"ELIQUIS: $1M, JARDIANCE: $0.9M, OZEMPIC: $0.6M",6,0.0,0.0,0.11008321391148146,20.0,20.11008321391148,362.0,Low
CenterWell Home Health Grand Rapids (FKA Kindred at Home Grand Rapids),Grand Rapids,38,38,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2794853.77141,3979.0,5,"ELIQUIS: $1.2M, TRULICITY: $0.8M, JARDIANCE: $0.3M",4,0.0,0.0,0.09970710949177136,20.0,20.09970710949177,363.0,Low
CorsoCare Hospice (FKA Michigan Premier Hospice Care),Milford,21,21,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2781176.8165,3499.0,5,"TRULICITY: $1.3M, ELIQUIS: $0.5M, OZEMPIC: $0.4M",2,0.0,0.0,0.09921918069396617,20.0,20.099219180693964,364.0,Low
Balajie Home Health Care,Lathrup Village,14,14,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2659053.4034,4018.0,5,"JARDIANCE: $1.1M, TRULICITY: $0.6M, ELIQUIS: $0.4M",4,0.0,0.0,0.0948623972922616,20.0,20.09486239729226,365.0,Low
Care One Home Health Services,Grand Rapids,14,14,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2604273.19697,4006.0,5,"TRULICITY: $1.3M, OZEMPIC: $0.6M, ELIQUIS: $0.4M",5,0.0,0.0,0.09290809968414657,20.0,20.092908099684145,366.0,Low
McLaren Homecare - Davison (FKA Mclaren Visiting Nurse & Hospice - Davison),Davison,253,253,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2365395.15837,2522.0,7,"TRULICITY: $1M, OZEMPIC: $0.6M, ELIQUIS: $0.3M",4,0.0,0.0,0.08438606572533455,20.0,20.084386065725333,367.0,Low
OSF Home Health - Escanaba,Escanaba,16,16,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2329164.4836,2675.0,5,"JARDIANCE: $0.6M, ELIQUIS: $0.5M, OZEMPIC: $0.5M",5,0.0,0.0,0.08309352731305453,20.0,20.083093527313054,368.0,Low
CrystalLake Health Center,Benzonia,24,24,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,2003785.94369,2697.0,7,"TRULICITY: $0.7M, ELIQUIS: $0.5M, OZEMPIC: $0.4M",5,0.0,0.0,0.07148556626802575,20.0,20.071485566268027,369.0,Low
Heart to Heart Hospice - Detroit,Bingham Farms,65,65,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1789953.37468,2370.0,5,"OZEMPIC: $0.6M, TRULICITY: $0.5M, JARDIANCE: $0.4M",3,0.0,0.0,0.06385703572045774,20.0,20.063857035720456,370.0,Low
Fox Run Assisted Living,Novi,50,50,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1736201.2677,394.0,5,"ENBREL: $1.1M, HUMIRA: $0.7M, ELIQUIS: $0M",3,0.0,0.0,0.0619394158181598,20.0,20.06193941581816,371.0,Low
Shared Services Home Health Care,Saline,80,80,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1588829.181,1643.0,5,"ELIQUIS: $0.6M, JARDIANCE: $0.4M, OZEMPIC: $0.3M",3,0.0,0.0,0.05668187965117294,20.0,20.056681879651173,372.0,Low
McLaren Hiland Cottage Hospice House - Petoskey (FKA Hospice of Little Traverse Bay),Petoskey,16,16,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1298298.70354,1671.0,5,"OZEMPIC: $0.4M, ELIQUIS: $0.4M, XARELTO: $0.3M",2,0.0,0.0,0.046317131977026624,20.0,20.046317131977027,373.0,Low
Hospice of Michigan - Big Rapids,Big Rapids,41,41,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1290691.67065,2110.0,5,"ELIQUIS: $0.4M, JARDIANCE: $0.3M, XARELTO: $0.3M",4,0.0,0.0,0.046045749170158676,20.0,20.04604574917016,374.0,Low
Gentiva Hospice - Flint (FKA Kindred Hospice - Flint),Flint,22,22,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1182487.31114,1698.0,5,"OZEMPIC: $0.3M, ELIQUIS: $0.3M, TRULICITY: $0.3M",2,0.0,0.0,0.042185531497408064,20.0,20.04218553149741,375.0,Low
Dermatology Specialists,Shelby Township,28,28,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,1009321.808,157.0,3,"STELARA: $0.9M, ENBREL: $0.1M",4,0.0,0.0,0.036007808727652184,20.0,20.036007808727653,376.0,Low
Traverse City Eye Consultants PC,Traverse City,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Emmanuel Hospice,Grand Rapids,21,21,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Complete Home Health Care,Southfield,17,17,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Oakland Home Care,West Bloomfield,17,17,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
New Century Home Health Care,Madison Heights,17,17,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Dermatology Associates of West Michigan,Grand Rapids,17,17,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Novi Surgery Center (AKA Associates in Obstetrics & Gynecology PC),Novi,41,41,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Starr Inpatient Medical Services,Grand Rapids,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Home Care Experts Inc,Warren,17,17,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
SKLD - Wyoming (FKA Heartland Health Care Center Crestview),Wyoming,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
UM Health - Sparrow Specialty Hospital (FKA Sparrow Specialty Hospital),Lansing,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Premier Hospice,Troy,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Northpointe Pediatrics PC,Warren,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
St Croix Hospice - Plymouth MI (FKA Corpore Sano Home Health & Hospice),Livonia,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Michigan CardioVascular Institute,Saginaw,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Pulmonary and Medicine Associates,Warren,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Fresenius Kidney Care - Franklin Center,Southfield,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Spectrum Health Pennock Obstetrics & Gynecology,Hastings,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Bazzi Podiatry,Detroit,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Emcura Immediate Care (FKA A3 Medical),Bloomfield Hills,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Holland Hospital Neurology,Holland,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Hurley Urgent Care - Burton,Burton,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
DaVita Novi Dialysis,Novi,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
DaVita Starrwood Dialysis,Royal Oak,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
The Care Team - Farmington Home Health,Farmington Hills,40,40,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Harbor Health Home Care,Marine City,39,39,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Mid Michigan Home Health,Flint,34,34,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Aspirus at Home - Hancock (FKA Aspirus Keweenaw Home Health & Hospice),Hancock,35,35,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Hillsdale Hospital Home Care,Hillsdale,34,34,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Otsego Memorial Hospital Rural Health Clinic,Gaylord,34,34,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Corewell Health,Grand Rapids,12,12,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Hurley Urgent Care - Durand,Durand,12,12,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Memorial Urgent Care - State Road,Owosso,12,12,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Compassus Hospice - Kalamazoo (FKA Reverence Home Health & Hospice - Borgess Hospice),Portage,12,12,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
DaVita Oakwood Renal Services,Dearborn,12,12,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Amber Home Health Care,Southfield,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Divinity Home Care,Clinton Township,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Integrated Services of Kalamazoo,Kalamazoo,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Progressive HealthCare PC,Taylor,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Concentra Urgent Care - Woodhaven,Woodhaven,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Health Delivery Shiawassee Community Health Center,Owosso,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Forest View Hospital,Grand Rapids,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Universal Hospice Care Inc,Southfield,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Thirlby Clinic,Traverse City,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Serenity Pediatrics,Bloomfield Hills,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Baraga County Homecare & Hospice - Home Health,Lanse,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
DaVita West Bloomfield Dialysis,West Bloomfield,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Premier Medicine Primary and Urgent Care - Livonia,Livonia,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
DaVita Starrwood Home Training,Royal Oak,10,10,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Hospice of Holland Inc,Holland,44,44,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Premier Medical Cardiology Clinics and Premier Imaging Center (FKA Premier Medical Clinics PC),Flint,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Southfield Pediatric Physicians PC,Bingham Farms,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
HarmonyCares Home Health - Grand Rapids (FKA Pinnacle Senior Care - Grand Rapids),Grand Rapids,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
IEP Urgent Care Jackson,Jackson,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Northeast Pediatrics Associates PC,Rochester Hills,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Upper Peninsula Home Health & Hospice - Marquette Home Health,Marquette,37,37,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Corewell Health Walk-In Clinic - Hudsonville (FKA Spectrum Health Walk-In Clinic - Hudsonville),Hudsonville,36,36,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
MyHealth Urgent Care (FKA Ascension Michigan Urgent Care),Royal Oak,64,64,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Henry Ford Hospice - Macomb,Saint Clair Shores,85,85,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Heart to Heart Hospice - Southgate,Southgate,42,42,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Motor City Orthopedics,Novi,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
Select Specialty Hospital - Grosse Pointe,Detroit,42,42,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
OMH Medical Group - Indian River,Indian River,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
St Josephs a Villa Center (FKA St Josephs Nursing & Rehabilitation Center),Hamtramck,11,11,100.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,20.0,20.0,377.0,Low
