Facility_Name,City,total_providers,bcbsmi_providers,bcbsmi_coverage_pct,providers_analyzed,providers_with_payments,payment_penetration_pct,total_payments,avg_payment_per_provider,max_provider_payment,total_transactions,avg_manufacturers_per_provider,total_rx_cost,total_rx_count,unique_drugs,top_drugs,max_drug_prescribers,payment_intensity_score,payment_penetration_score,prescription_volume_score,provider_concentration_score,composite_risk_score,risk_rank,risk_category
Marwood Nursing and Rehab,Port Huron,12,12,100.0,12,11,91.67,29181.32,2652.847272727,7201.65,1666,24.333333333333336,19475672.85168,27489.0,7,"TRULICITY: $5.7M, ELIQUIS: $5.2M, JARDIANCE: $3.1M",10,0.24652774371980946,27.501,0.19654545255459818,20.0,47.94407319627441,303.0,Medium
UM Health - Sparrow Clinton (FKA Sparrow Clinton Hospital),Saint Johns,465,432,92.9,432,381,88.19,4060950.56,10658.662887139,560540.83,42001,14.863425925925926,189778243.47091,214998.0,8,"ELIQUIS: $61.3M, TRULICITY: $32.7M, XARELTO: $27.2M",291,0.9905041046465306,26.457,1.9152124310195104,18.580000000000002,47.942716535666044,304.0,Medium
Ascension Borgess Woodbridge Immediate Care (FKA Ascension Medical Center Borgess Immediate Medical Care),Portage,26,26,100.0,26,23,88.46,265981.18,11564.399130435,197430.56,2190,13.0,29928947.42583,40335.0,7,"ELIQUIS: $17.6M, XARELTO: $7.7M, JARDIANCE: $2.2M",24,1.0746737116799159,26.537999999999997,0.3020382690287956,20.0,47.91471198070871,305.0,Medium
Southwestern Medical Clinic - Niles,Niles,30,28,93.33,28,27,96.43,54687.68,2025.46962963,6957.2,2750,21.535714285714285,12601659.42075,16051.0,5,"TRULICITY: $5M, JARDIANCE: $3.1M, OZEMPIC: $2.3M",18,0.18822585939988554,28.929000000000002,0.12717398123559936,18.666,47.91039984063549,306.0,Medium
Ortonville Foot Ankle and Wound Clinic,Ortonville,13,11,84.62,11,11,100.0,116138.44,10558.04,65181.14,944,23.272727272727273,0.0,0.0,0,0,0,0.981153271076888,30.0,0.0,16.924,47.905153271076884,307.0,Medium
Millennium Medical Group,Farmington Hills,94,88,93.62,88,78,88.64,1839241.4,23580.017948718,835927.01,18472,24.125,36789319.79385,48928.0,8,"ELIQUIS: $10.5M, XARELTO: $6.9M, JARDIANCE: $6.7M",68,2.191279038764429,26.592,0.37127207686867403,18.724,47.8785511156331,308.0,Medium
Northsport Physical Therapy and Rehabilitation PC,Fairview,24,21,87.5,21,21,100.0,62824.71,2991.652857143,21634.17,1217,10.952380952380953,8790011.80313,10008.0,7,"TRULICITY: $2.9M, ELIQUIS: $2.3M, JARDIANCE: $1.6M",18,0.2780127738398767,30.0,0.08870742802898424,17.5,47.86672020186886,309.0,Medium
McLaren Port Huron,Port Huron,567,516,91.01,516,441,85.47,9734973.95,22074.770861678,3904492.44,43433,12.5,193448442.75095,224302.0,8,"ELIQUIS: $46M, TRULICITY: $41.7M, OZEMPIC: $32.9M",318,2.0513971948589074,25.641000000000002,1.9522515096667363,18.202,47.84664870452565,310.0,Medium
Premier Cardiovascular Specialists PC,Dearborn,15,13,86.67,13,13,100.0,49934.79,3841.137692308,13052.28,2688,22.846153846153847,12576587.48816,17098.0,5,"ELIQUIS: $7.9M, XARELTO: $3.9M, JARDIANCE: $0.7M",13,0.35695496621197903,30.0,0.12692095920268437,17.334,47.81787592541467,311.0,Medium
Corewell Health,Grand Rapids,12,12,100.0,12,11,91.67,36082.04,3280.185454545,16106.08,137,4.583333333333333,0.0,0.0,0,0,0,0.3048259609232069,27.501,0.0,20.0,47.80582596092321,312.0,Medium
Residential Home Health - Saginaw,Saginaw,63,62,98.41,62,55,88.71,508598.97,9247.254,364276.03,2466,9.435483870967742,62836136.71549,70263.0,8,"TRULICITY: $21.4M, OZEMPIC: $12.8M, ELIQUIS: $12.7M",58,0.8593425967867935,26.612999999999996,0.6341324903936885,19.682,47.78847508718047,313.0,Medium
Michigan Eye Institute (AKA Diskin Diskin AND Keoleian PC),Flint,17,15,88.24,15,15,100.0,18913.81,1260.920666667,3758.87,585,12.933333333333334,0.0,0.0,0,0,0,0.11717671430197056,30.0,0.0,17.648,47.76517671430197,314.0,Medium
Holland Hospital Neurology,Holland,11,11,100.0,11,10,90.91,44981.37,4498.137,25015.5,472,10.09090909090909,5128186.4367,1058.0,8,"ENBREL: $3.7M, STELARA: $0.7M, HUMIRA: $0.6M",5,0.4180095767113952,27.273,0.051752857611726065,20.0,47.74276243432312,315.0,Medium
A&D Home Health Care - Saginaw,Saginaw,72,71,98.61,71,64,90.14,189223.5,2956.6171875,50689.49,4478,12.929577464788732,68241030.52374,85729.0,8,"OZEMPIC: $20M, TRULICITY: $18M, ELIQUIS: $16.8M",63,0.2747569269331972,27.041999999999998,0.6886778356375836,19.722,47.72743476257078,316.0,Medium
Great Lakes Orthopaedic Center PC,Traverse City,28,21,75.0,21,20,95.24,893888.2,44694.41,872287.66,302,4.0476190476190474,0.0,0.0,0,0,0,4.153428720704939,28.571999999999996,0.0,15.0,47.72542872070493,317.0,Medium
Family Medicine of Michigan (AKA David J Smith MD PC),Grand Ledge,17,14,82.35,14,14,100.0,161066.23,11504.730714286,110449.07,4435,27.714285714285715,17043135.60201,19802.0,8,"TRULICITY: $4M, JARDIANCE: $3.5M, OZEMPIC: $3.3M",13,1.0691287562066871,30.0,0.17199666606422206,16.47,47.71112542227091,318.0,Medium
Mali & Mali Pediatrics,Sterling Heights,13,13,100.0,13,12,92.31,1111.36,92.613333333,454.27,39,2.4615384615384617,0.0,0.0,0,0,0,0.008606509820478718,27.693,0.0,20.0,47.70160650982048,319.0,Medium
MidMichigan Community Health Services,Houghton Lake,18,17,94.44,17,16,94.12,80821.73,5051.358125,65179.01,602,8.705882352941178,7665021.46717,8622.0,5,"TRULICITY: $2.4M, ELIQUIS: $2.1M, OZEMPIC: $1.2M",12,0.4694201336350842,28.236,0.077354201037305,18.888,47.67077433467239,320.0,Medium
Heart to Heart Hospice - Southgate,Southgate,42,42,100.0,42,36,85.71,630686.61,17519.0725,525084.28,5936,16.76190476190476,31622963.60711,50392.0,8,"ELIQUIS: $9.4M, XARELTO: $6.3M, TRULICITY: $5.8M",42,1.628038470171372,25.713,0.3191340160933582,20.0,47.66017248626473,321.0,Medium
Mid Michigan Home Health,Flint,34,34,100.0,34,28,82.35,806874.57,28816.948928571,525084.28,4885,17.823529411764703,26345671.3068,33478.0,7,"ELIQUIS: $7M, XARELTO: $5.5M, TRULICITY: $5.5M",32,2.6779443631320827,24.705,0.26587640536398854,20.0,47.64882076849607,322.0,Medium
Memorial Urgent Care - State Road,Owosso,12,12,100.0,12,11,91.67,11372.57,1033.87,2740.29,612,11.833333333333332,4885077.64563,6554.0,5,"TRULICITY: $1.6M, OZEMPIC: $1.2M, JARDIANCE: $1M",9,0.09607701167719217,27.501,0.04929944161296981,20.0,47.64637645329016,323.0,Medium
Kidney Specialists of Michigan,Southfield,12,12,100.0,12,11,91.67,14055.72,1277.792727273,4281.48,713,9.833333333333332,1828600.41349,2431.0,5,"ELIQUIS: $1.2M, XARELTO: $0.4M, JARDIANCE: $0.2M",9,0.11874462628690191,27.501,0.018453950143238047,20.0,47.63819857643014,324.0,Medium
ProMedica Charles and Virginia Hickman Hospital,Adrian,731,640,87.55,640,543,84.84,4627389.26,8521.895506446,837185.92,46902,12.429687500000004,384552661.35087,454470.0,8,"ELIQUIS: $103.5M, TRULICITY: $68M, OZEMPIC: $60.8M",436,0.7919354020182653,25.452,3.880845474859272,17.509999999999998,47.634780876877535,325.0,Medium
AdvisaCare Solutions of Northern Michigan - Home Health (AKA AdvisaCare Home Health - Charlevoix),Charlevoix,43,41,95.35,41,38,92.68,190463.36,5012.193684211,143981.54,1915,9.560975609756097,20237837.91282,25047.0,7,"TRULICITY: $6M, ELIQUIS: $5M, OZEMPIC: $3.8M",39,0.4657806021320757,27.804000000000002,0.20423710346719515,19.069999999999997,47.54401770559927,326.0,Medium
Traverse City Eye Consultants PC,Traverse City,10,10,100.0,10,9,90.0,51978.65,5775.405555556,17636.83,664,15.000000000000002,0.0,0.0,0,0,0,0.5367054919880395,27.0,0.0,20.0,47.536705491988045,327.0,Medium
UM Health - Sparrow Eaton (FKA Sparrow Eaton Hospital),Charlotte,997,886,88.87,886,764,86.23,4803808.7,6287.707722513,377295.59,60735,11.979683972911962,326969190.57852,384192.0,8,"ELIQUIS: $84.4M, TRULICITY: $72.9M, OZEMPIC: $57.1M",582,0.5843134710153626,25.869000000000003,3.2997220698396745,17.774,47.52703554085504,328.0,Medium
AccentCare Home Health - Madison Heights,Madison Heights,75,75,100.0,75,64,85.33,966729.09,15105.14203125,403766.78,8554,15.639999999999999,50427040.87475,70792.0,6,"ELIQUIS: $12.7M, JARDIANCE: $10.5M, TRULICITY: $10M",71,1.4037131431631178,25.598999999999997,0.5089018307709973,20.0,47.511614973934115,329.0,Medium
OMH Medical Group,Gaylord,19,19,100.0,19,17,89.47,98330.4,5784.141176471,84874.84,661,10.157894736842104,12750334.52463,14624.0,7,"TRULICITY: $3.6M, ELIQUIS: $3M, JARDIANCE: $2.8M",13,0.5375172887832439,26.840999999999998,0.1286743871932388,20.0,47.507191675976486,330.0,Medium
Michigan Health Specialists (AKA PHPhysician Coverage Services PC),Flint,28,24,85.71,24,24,100.0,56407.53,2350.31375,14100.5,3065,23.0,12418457.62124,15498.0,6,"TRULICITY: $5.2M, OZEMPIC: $2.9M, ELIQUIS: $1.7M",24,0.21841345778851823,30.0,0.12532513725122307,17.142,47.48573859503974,331.0,Medium
Great Lakes Bay Health Centers,Bay City,15,13,86.67,13,13,100.0,6282.37,483.259230769,1264.9,308,10.615384615384615,10530893.33722,11840.0,7,"TRULICITY: $5.2M, JARDIANCE: $1.8M, OZEMPIC: $1.6M",12,0.04490903378345839,30.0,0.10627613292392946,17.334,47.48518516670739,332.0,Medium
DayOne Family Healthcare PC,Battle Creek,19,18,94.74,18,17,94.44,12184.65,716.744117647,2810.7,479,7.111111111111111,10829317.42715,12689.0,8,"OZEMPIC: $4.4M, TRULICITY: $2M, JARDIANCE: $1.6M",17,0.06660666521006474,28.332,0.10928778229056105,18.947999999999997,47.455894447500626,333.0,Medium
Atrio Home Care Lakeshore (FKA Resthaven Home Care),Holland,119,115,96.64,115,104,90.43,262702.93,2525.989711538,95472.97,3595,6.504347826086957,74114965.28934,104759.0,5,"TRULICITY: $27.2M, ELIQUIS: $14.2M, OZEMPIC: $12.4M",98,0.23473893527416767,27.129000000000005,0.7479566690608639,19.328,47.43969560433504,334.0,Medium
Forest View Hospital,Grand Rapids,11,11,100.0,11,10,90.91,17763.22,1776.322,12448.55,226,5.545454545454546,0.0,0.0,0,0,0,0.16507269727959353,27.273,0.0,20.0,47.438072697279594,335.0,Medium
Cornerstone Medical Group,Almont,85,83,97.65,83,75,90.36,108196.41,1442.6188,35084.01,2412,9.578313253012048,65609167.12082,80668.0,7,"OZEMPIC: $23.3M, TRULICITY: $17.6M, JARDIANCE: $13.8M",61,0.1340618291403532,27.107999999999997,0.6621174807000043,19.53,47.43417930984036,336.0,Medium
Fresenius Kidney Care - Franklin Center,Southfield,11,11,100.0,11,10,90.91,13809.14,1380.914,3691.72,663,13.818181818181818,0.0,0.0,0,0,0,0.12832763355470045,27.273,0.0,20.0,47.4013276335547,337.0,Medium
Vibra Hospitals of Southeastern Michigan DMC,Detroit,22,22,100.0,22,20,90.91,24006.9,1200.345,13282.32,312,6.090909090909092,1300252.69596,3438.0,7,"ELIQUIS: $0.7M, XARELTO: $0.2M, JARDIANCE: $0.2M",16,0.11154744850093266,27.273,0.013121947390934415,20.0,47.39766939589187,338.0,Medium
Eye Care One,Spring Lake,15,13,86.67,13,13,100.0,7345.94,565.072307692,1988.25,168,4.692307692307692,0.0,0.0,0,0,0,0.05251188128544422,30.0,0.0,17.334,47.38651188128544,339.0,Medium
OMH Medical Group - Indian River,Indian River,11,11,100.0,11,10,90.91,7742.1,774.21,2709.26,281,8.09090909090909,3428887.63754,3955.0,6,"TRULICITY: $1M, JARDIANCE: $0.8M, ELIQUIS: $0.7M",10,0.07194694034124112,27.273,0.03460379919151456,20.0,47.37955073953276,340.0,Medium
Aspire Rural Health System Physicians (FKA Hills & Dales Healthcare Physicians),Cass City,39,36,92.31,36,34,94.44,155106.16,4561.945882353,85930.57,2514,14.944444444444445,15563634.81866,19861.0,7,"OZEMPIC: $4M, ELIQUIS: $4M, TRULICITY: $3.8M",29,0.4239393035967269,28.332,0.15706577493491636,18.462,47.37500507853164,341.0,Medium
Woodward Hills Health & Rehabilitation Center (AKA Optalis Health & Rehabilitation Center),Bloomfield Hills,15,14,93.33,14,13,92.86,109321.06,8409.312307692,79644.04,2150,16.428571428571427,5213170.09839,8712.0,5,"ELIQUIS: $1.8M, JARDIANCE: $1M, TRULICITY: $0.9M",11,0.7814731027917244,27.858,0.052610499469535714,18.666,47.35808360226126,342.0,Medium
University of Michigan Health - West (FKA Metro Health Hospital),Wyoming,1858,1620,87.19,1620,1249,77.1,16872466.65,13508.780344275,1496725.41,87312,7.8574074074074085,548250476.3699,588874.0,8,"TRULICITY: $123.5M, ELIQUIS: $109.9M, STELARA: $108.5M",934,1.2553640659672234,23.129999999999995,5.5328582900333965,17.438,47.356222356000615,343.0,Medium
McLaren Homecare - Mt Pleasant (FKA Mclaren Visiting Nurse & Hospice - Mount Pleasant),Mount Pleasant,118,116,98.31,116,97,83.62,1548588.62,15964.831134021,580018.04,8654,12.293103448275863,111421748.87408,123332.0,8,"TRULICITY: $38.2M, ELIQUIS: $21.5M, OZEMPIC: $16.6M",106,1.4836036129181975,25.086000000000002,1.1244509097918929,19.662,47.356054522710096,344.0,Medium
DaVita Mt Morris Dialysis,Mount Morris,11,11,100.0,11,10,90.91,5450.21,545.021,1957.16,221,7.636363636363637,2698676.438,3358.0,5,"JARDIANCE: $0.9M, OZEMPIC: $0.9M, TRULICITY: $0.6M",11,0.050648523490685445,27.273,0.0272346216659409,20.0,47.35088314515663,345.0,Medium
HarmonyCares Home Health - Grand Rapids (FKA Pinnacle Senior Care - Grand Rapids),Grand Rapids,11,11,100.0,11,10,90.91,2860.86,286.086,679.42,121,4.7272727272727275,4169189.25126,5547.0,6,"TRULICITY: $1.6M, ELIQUIS: $1.3M, JARDIANCE: $0.5M",11,0.026585826034879825,27.273,0.04207480760306453,20.0,47.34166063363794,346.0,Medium
Great Lakes Foot & Ankle Institute,Chesterfield,16,15,93.75,15,14,93.33,87806.39,6271.885,21054.23,750,15.066666666666666,0.0,0.0,0,0,0,0.5828430734841,27.999000000000002,0.0,18.75,47.3318430734841,347.0,Medium
Bronson at Home,Battle Creek,174,172,98.85,172,149,86.63,544895.79,3657.018724832,143932.54,10230,12.790697674418606,122067848.5655,161856.0,8,"TRULICITY: $36.6M, OZEMPIC: $29.3M, ELIQUIS: $22.8M",141,0.3398448844916619,25.988999999999997,1.2318896872722314,19.77,47.33073457176389,348.0,Medium
Covenant HealthCare Visiting Nurse Association Saginaw - Home Care,Saginaw,109,109,100.0,109,95,87.16,356197.38,3749.446105263,94367.34,6443,11.128440366972477,81345784.45556,101115.0,8,"TRULICITY: $22.3M, OZEMPIC: $22.2M, ELIQUIS: $17.8M",91,0.3484341138038206,26.147999999999996,0.8209289682049512,20.0,47.31736308200877,349.0,Medium
Hillsdale Hospital Home Care,Hillsdale,34,34,100.0,34,30,88.24,196621.65,6554.055,73029.4,5979,19.823529411764707,22821065.06681,30839.0,8,"OZEMPIC: $5.3M, JARDIANCE: $4.5M, XARELTO: $4.5M",31,0.6090649876367046,26.471999999999998,0.23030662896697754,20.0,47.31137161660368,350.0,Medium
DaVita Cornerstone Dialysis,Southfield,18,17,94.44,17,16,94.12,27138.09,1696.130625,5455.71,1278,14.647058823529413,0.0,0.0,0,0,0,0.1576205537100102,28.236,0.0,18.888,47.28162055371001,351.0,Medium
Great Lakes Home Healthcare Specialists,Traverse City,44,42,95.45,42,39,92.86,78787.74,2020.198461538,13499.97,2504,10.404761904761905,13848952.81331,17542.0,6,"ELIQUIS: $3.8M, TRULICITY: $3.4M, JARDIANCE: $2.9M",41,0.1877360124381519,27.858,0.13976147159734667,19.09,47.2754974840355,352.0,Medium
DaVita Davison Dialysis,Davison,10,10,100.0,10,9,90.0,18946.69,2105.187777778,14005.11,319,10.5,6361667.2145,6842.0,5,"OZEMPIC: $2.6M, TRULICITY: $1.9M, JARDIANCE: $1.6M",9,0.19563402623952642,27.0,0.0642009532198419,20.0,47.25983497945937,353.0,Medium
The Care Team - Saginaw Home Health,Saginaw,162,161,99.38,161,137,85.09,418038.45,3051.375547445,82154.3,12802,13.490683229813666,153836044.24869,192162.0,8,"TRULICITY: $45.6M, OZEMPIC: $37.6M, ELIQUIS: $36.4M",158,0.2835627729824562,25.527,1.5524893628237235,19.875999999999998,47.239052135806176,354.0,Medium
Mary Free Bed at Home,Grand Rapids,586,575,98.12,575,444,77.22,1004327.27,2261.998355856,95472.97,23536,7.1182608695652165,418678695.86658,559450.0,8,"TRULICITY: $156.8M, ELIQUIS: $88.3M, OZEMPIC: $70.3M",532,0.21020635326430445,23.166,4.22524009212691,19.624000000000002,47.22544644539121,355.0,Medium
Covenant HealthCare,Saginaw,379,361,95.25,361,311,86.15,2060420.34,6625.145787781,593740.6,19774,10.02770083102493,161961753.93313,179586.0,8,"ELIQUIS: $38.6M, OZEMPIC: $36.6M, TRULICITY: $33.3M",200,0.6156714182786381,25.845000000000002,1.6344927574904076,19.05,47.14516417576905,356.0,Medium
Western Wayne Physicians PLC (Western Wayne Family Physicians PLC),Allen Park,17,16,94.12,16,15,93.75,9949.98,663.332,3380.43,407,6.75,9838709.65794,13819.0,5,"TRULICITY: $2.9M, OZEMPIC: $2.6M, ELIQUIS: $1.9M",16,0.061643104365012275,28.125,0.09929072320119123,18.824,47.1099338275662,357.0,Medium
Premier Medicine Primary and Urgent Care - Livonia,Livonia,10,10,100.0,10,9,90.0,2212.61,245.845555556,1125.76,60,3.6,8558456.21827,12184.0,5,"JARDIANCE: $3.6M, TRULICITY: $2.8M, ELIQUIS: $1M",10,0.022846302061129163,27.0,0.08637060518520107,20.0,47.109216907246335,358.0,Medium
Michigan Endoscopy Center,Farmington Hills,92,76,82.61,44,43,97.73,405772.09,9436.560232558,127572.96,6623,16.0,36660920.76024,3015.0,6,"STELARA: $36M, HUMIRA: $0.6M, ELIQUIS: $0M",20,0.8769347284049275,29.319000000000003,0.36997629384948705,16.522,47.08791102225442,359.0,Medium
Marlette Regional Hospital,Marlette,184,173,94.02,173,149,86.13,2021674.78,13568.287114094,1175226.38,16058,13.236994219653178,116873408.93523,132689.0,8,"TRULICITY: $32.8M, ELIQUIS: $28.8M, OZEMPIC: $19.9M",133,1.2608939997294684,25.839,1.1794682127653369,18.804,47.083362212494805,360.0,Medium
Great Lakes Bay Health Centers St Vincent,Saginaw,13,10,76.92,10,10,100.0,169147.86,16914.786,161486.04,688,17.5,11464360.17646,13542.0,6,"TRULICITY: $5.6M, JARDIANCE: $2.5M, OZEMPIC: $1.9M",9,1.5718824339996391,30.0,0.11569653466102836,15.384,47.071578968660674,361.0,Medium
CenterWell Home Health Flint (FKA Kindred at Home Flint),Flint,34,34,100.0,34,30,88.24,74896.52,2496.550666667,9531.27,4236,20.029411764705884,36235326.58198,45860.0,7,"TRULICITY: $9.9M, OZEMPIC: $9M, ELIQUIS: $8.5M",34,0.23200317985246433,26.471999999999998,0.36568126378774,20.0,47.0696844436402,362.0,Medium
Advanced Professional Home Health Care - Troy,Troy,253,253,100.0,253,202,79.84,3954724.23,19577.842722772,519766.37,17937,9.849802371541504,127760702.46297,118004.0,8,"STELARA: $43.1M, ELIQUIS: $22.8M, TRULICITY: $18.4M",180,1.8193589367038383,23.951999999999998,1.2893410808197938,20.0,47.06070001752363,363.0,Medium
Michigan Orthopaedic Surgeons PLLC,Southfield,176,98,55.68,98,92,93.88,7678204.51,83458.744673913,2711468.86,5932,8.26530612244898,0.0,0.0,0,0,0,7.755778566550282,28.163999999999998,0.0,11.136,47.05577856655027,364.0,Medium
Upper Peninsula Home Health & Hospice - Marquette Home Health,Marquette,37,37,100.0,37,33,89.19,44240.87,1340.632424242,8742.44,1494,9.162162162162161,16623871.32411,23209.0,6,"ELIQUIS: $4.1M, OZEMPIC: $3.7M, XARELTO: $3M",35,0.12458428726892268,26.757,0.1677655163695544,20.0,47.04934980363848,365.0,Medium
Optimal Home Care & Hospice Inc,Bingham Farms,312,310,99.36,310,252,81.29,2104791.82,8352.348492063,583957.1,34948,15.906451612903231,199572334.719844,269437.0,8,"ELIQUIS: $49.7M, TRULICITY: $45.5M, OZEMPIC: $39M",285,0.776179484465083,24.387,2.014052872196705,19.872,47.04923235666179,366.0,Medium
Michigan Specialty Surgery Center,Clarkston,12,10,83.33,10,10,100.0,40952.84,4095.284,27244.81,350,8.7,0.0,0.0,0,0,0,0.3805726529345259,30.0,0.0,16.665999999999997,47.04657265293452,367.0,Medium
Bronson South Haven Hospital (FKA South Haven Community Hospital),South Haven,480,430,89.58,430,358,83.26,6947679.3,19406.925418994,4317704.69,22539,9.641860465116277,232051918.49747,275295.0,8,"ELIQUIS: $59.3M, TRULICITY: $50M, OZEMPIC: $34.6M",294,1.8034756788562238,24.978,2.3418317654331364,17.915999999999997,47.039307444289356,368.0,Medium
Michigan Orthopedic Center,Lansing,28,20,71.43,20,20,100.0,589690.77,29484.5385,188619.13,1282,13.55,0.0,0.0,0,0,0,2.7399831214380166,30.0,0.0,14.286000000000001,47.02598312143802,369.0,Medium
Regency a Villa Center (FKA Regency Nursing and Rehabilitation Center),Taylor,16,15,93.75,15,14,93.33,28475.17,2033.940714286,5182.09,1183,15.266666666666666,8052111.02717,12744.0,8,"TRULICITY: $2.2M, ELIQUIS: $2.2M, JARDIANCE: $1.5M",12,0.1890130729754927,27.999000000000002,0.08126064849761945,18.75,47.01927372147311,370.0,Medium
Rehabilitation Medical Specialists LLC,Southfield,23,18,78.26,18,18,100.0,240004.08,13333.56,91376.73,4192,25.000000000000004,9171484.15057,12830.0,5,"ELIQUIS: $2.2M, TRULICITY: $2.2M, OZEMPIC: $2M",17,1.239080928761394,30.0,0.09255718745633013,15.652000000000001,46.98363811621772,371.0,Medium
Summit Surgery Center (FKA Maple Surgery Center),Troy,25,11,44.0,11,11,100.0,968073.11,88006.646363636,945890.78,1312,14.09090909090909,0.0,0.0,0,0,0,8.178412750490466,30.0,0.0,8.8,46.97841275049046,372.0,Medium
Lakewood Family Medicine PLC,Holland,19,16,84.21,16,16,100.0,3801.0,237.5625,373.97,162,5.3125,10202966.03883,15116.0,5,"TRULICITY: $3.6M, OZEMPIC: $2M, ELIQUIS: $1.9M",16,0.022076561933863027,30.0,0.1029667417795044,16.842,46.96704330371337,373.0,Medium
DMC Sinai-Grace Hospital,Detroit,1040,924,88.85,924,801,86.69,11340592.75,14158.043383271,1444412.74,58797,10.483766233766236,185701369.92817,242663.0,8,"TRULICITY: $44.3M, ELIQUIS: $42.3M, JARDIANCE: $31.5M",531,1.315699748963333,26.007,1.8740692591471926,17.77,46.966769008110525,374.0,Medium
Child Health Associates PC,Troy,13,11,84.62,11,11,100.0,4301.29,391.026363636,737.07,237,7.999999999999999,0.0,0.0,0,0,0,0.03633788049285303,30.0,0.0,16.924,46.96033788049285,375.0,Medium
McLaren Lapeer Region Transitional Care Unit,Lapeer,15,15,100.0,15,13,86.67,125862.41,9681.723846154,50940.44,2094,17.733333333333334,4410910.84021,6569.0,5,"ELIQUIS: $2M, TRULICITY: $0.8M, OZEMPIC: $0.7M",11,0.8997176579476025,26.001,0.04451422417440502,20.0,46.94523188212201,376.0,Medium
