npi,year,BRAND_NAME,GENERIC_NAME,MANUFACTURER,unique_patients,total_prescriptions,total_payment,total_days_supply,provider_name,Primary_Specialty,Primary_Hospital_Affiliation,received_novo_payment,total_novo_payments,novo_transaction_count,ozempic_specific_payments
1033771191,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,65.000000000,86.000000000,67805.093000000,2910.000000000,"Wagar, Zachary Lee",Family Practice,Corewell Health Big Rapids Hospital (FKA Spectrum Health Big Rapids Hospital),1,19.200000000,1,0E-9
1992790315,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,73.000000000,103.000000000,67748.200000000,3211.000000000,"Shannon, Robert Neal",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1649253311,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,70.000000000,84.000000000,67733.477000000,3546.000000000,"Nakkash, Ghinwa ",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,12.100000000,1,12.100000000
1083611560,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,94.000000000,106.000000000,67707.084000000,4362.000000000,"Tobin, Keith M",Family Practice,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),1,126.840000000,8,110.390000000
1639154388,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,72.000000000,108.000000000,67704.987000000,3520.000000000,"Yeghissian, Joyce M",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,229.450000000,14,92.420000000
1457334161,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,37.000000000,52.000000000,67699.640000000,2662.000000000,"Patel, Prameela Nagaraju",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,12.180000000,1,12.180000000
1326073792,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,76.000000000,97.000000000,67679.695000000,3255.000000000,"Ortiz, Joseph Daniel",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,511.010000000,33,144.130000000
1457723280,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,67.000000000,74.000000000,67674.860000000,3454.000000000,"Slaughter, Cathy ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,408.490000000,26,72.310000000
1770224545,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,29.000000000,38.000000000,67661.290000000,2048.000000000,"Schmidt Veerman, Karyn Renae",Family Practice,Corewell Health Greenville Hospital (FKA Spectrum Health United Hospital),0,0E-9,0,0E-9
1093793085,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,60.000000000,69.000000000,67621.818500000,3288.000000000,"Sheikh, Kamran F",Family Practice,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),0,0E-9,0,0E-9
1407242258,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,71.000000000,78.000000000,67559.682000000,3215.000000000,"Simpson, Lynda Jeanne Margaret",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1912948233,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,64.000000000,75.000000000,67414.668000000,3098.000000000,"Kryshak, Edward J",Endocrinology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1245705490,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,66.000000000,80.000000000,67410.241000000,2444.000000000,"Dicicco, Danielle ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,310.960000000,22,147.640000000
1457723280,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,69.000000000,77.000000000,67400.316000000,3391.000000000,"Slaughter, Cathy ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,408.490000000,26,72.310000000
1487652004,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,78.000000000,91.000000000,67260.150000000,3264.000000000,"Mcquiston, Margaret Ann",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,317.130000000,21,187.920000000
1952565509,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,70.000000000,87.000000000,67222.228000000,3465.000000000,"Gale, Matthew J",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1649438748,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,41.000000000,52.000000000,67215.495000000,2648.000000000,"Curry, Amy Beth",Family Practice,Corewell Health Greenville Hospital (FKA Spectrum Health United Hospital),1,59.290000000,4,25.290000000
1447530498,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,52.000000000,79.000000000,67211.160000000,2940.000000000,"Henderson, Derek Allen",Physician Assistant,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,676.860000000,42,296.730000000
1467496141,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,56.000000000,68.000000000,67105.993000000,3188.000000000,"Gupta, Shalini ",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,11.070000000,1,0E-9
1982684254,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,68.000000000,73.000000000,67046.742000000,2676.000000000,"Qureshi, Mohammad Imran",Cardiology - Cardiologist,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,517.070000000,15,292.520000000
1588650527,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,79.000000000,83.000000000,67007.196000000,2542.000000000,"Johnson, Jeffrey Dean",Family Practice,Corewell Health Gerber Hospital (FKA Spectrum Health Gerber Memorial),0,0E-9,0,0E-9
1457324451,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,61.000000000,83.000000000,66960.705400000,2991.000000000,"Peters, David W",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,177.530000000,12,66.360000000
1417935032,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,59.000000000,90.000000000,66948.082000000,2710.000000000,"Haller, Jeffrey D",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1851940167,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,71.000000000,79.000000000,66861.584000000,3004.000000000,"Tobar, Darby Katherine",Physician Assistant,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),1,678.430000000,36,434.640000000
1578521118,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,62.000000000,76.000000000,66847.966570000,3677.000000000,"Bijlani, Smita ",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,1195.310000000,70,565.230000000
1508075672,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,85.000000000,99.000000000,66842.058000000,3092.000000000,"Grucz, Richard Gregory",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1225079866,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,68.000000000,72.000000000,66837.152000000,2426.000000000,"Barnes, Christopher R",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1104313436,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,73.000000000,85.000000000,66832.484000000,2818.000000000,"Diemer, Diana Catherine",Nurse - Nurse Practitioner,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),1,653.710000000,58,214.330000000
1942290507,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,46.000000000,55.000000000,66820.246000000,4004.000000000,"Scapini, Mark J",Internal Medicine,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1215377791,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,47.000000000,88.000000000,66740.340000000,3574.000000000,"Wolok, Ryan Scott",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,1265.340000000,68,397.270000000
1043326192,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,71.000000000,88.000000000,66662.797000000,2758.000000000,"Smith, Gina Laraine",Family Practice,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),0,0E-9,0,0E-9
1083681365,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,65.000000000,91.000000000,66634.314000000,2960.000000000,"Knight, Maribeth ",Internal Medicine,Corewell Health Farmington Hills Hospital (FKA Beaumont Hospital - Farmington Hills),1,941.950000000,87,376.310000000
1780847756,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,61.000000000,100.000000000,66617.648000000,3220.000000000,"Joliat, Jonathan Michael",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,462.470000000,9,223.800000000
1124196548,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,54.000000000,101.000000000,66586.626000000,3343.000000000,"Revankar, Varsha Sanjay",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,1043.510000000,89,445.240000000
1538422548,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,84.000000000,95.000000000,66558.402000000,2967.000000000,"Chaudhry, Khawar Aslam",Internal Medicine,Corewell Health Wayne Hospital (FKA Beaumont Hospital - Wayne),0,0E-9,0,0E-9
1598745341,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,75.000000000,95.000000000,66532.693000000,3474.000000000,"Francu, Angelica Maria",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,29.340000000,2,14.410000000
1578608063,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,50.000000000,56.000000000,66528.163000000,2632.000000000,"Dharia, Purvi K",Family Practice,Corewell Health Wayne Hospital (FKA Beaumont Hospital - Wayne),1,433.310000000,28,146.160000000
1942261938,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,94.000000000,160.000000000,66516.287000000,4209.000000000,"Nurmi, Kevin J",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,197.810000000,2,197.810000000
1588770846,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,61.000000000,89.000000000,66493.330000000,2842.000000000,"Switzer, Richard Alan",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,364.820000000,33,128.110000000
1760910327,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,81.000000000,99.000000000,66482.930000000,3372.000000000,"Siddiqui, Omama ",Endocrinology,Corewell Health Beaumont Grosse Pointe Hospital (FKA Beaumont Hospital - Grosse Pointe),1,29.880000000,2,13.770000000
1649255217,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,54.000000000,90.000000000,66382.691000000,3814.000000000,"Rosman, David E",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,306.570000000,19,153.730000000
1902288772,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,83.000000000,96.000000000,66338.325000000,3008.000000000,"Cantor, Jordan Richard",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1851553762,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,89.000000000,122.000000000,66327.144000000,3766.000000000,"Baines, Jamie Chioni",Family Practice,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,491.760000000,32,62.440000000
1235297441,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,56.000000000,77.000000000,66300.806000000,2398.000000000,"Dipaola, Natalia ",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,92.300000000,4,26.570000000
1841208592,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,64.000000000,98.000000000,66206.942000000,3902.000000000,"Estupigan, Rolando M",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,70.860000000,2,0E-9
1114449295,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,48.000000000,61.000000000,66123.778000000,2387.000000000,"Beydoun, Luma ",Nurse - Nurse Practitioner,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1558352286,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,63.000000000,84.000000000,66072.722000000,3718.000000000,"Bragman, James B",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,565.700000000,35,343.950000000
1871909598,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,59.000000000,67.000000000,66012.493000000,3292.000000000,"Swetech, Jonathan A",Family Practice,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),0,0E-9,0,0E-9
1033591805,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,61.000000000,90.000000000,65990.941000000,3628.000000000,"Hansen, Brooke L",Physician Assistant,Corewell Health Greenville Hospital (FKA Spectrum Health United Hospital),1,61.350000000,3,0E-9
1417515800,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,74.000000000,94.000000000,65896.264000000,3756.000000000,"Khan, Faiza ",Physician Assistant,Corewell Health Beaumont Troy Hospital (FKA Beaumont Hospital - Troy),1,711.760000000,48,234.660000000
1235137803,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,52.000000000,78.000000000,65880.640000000,4244.000000000,"Sorovetz, Judy Ann",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,317.110000000,21,187.900000000
1902184666,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,70.000000000,82.000000000,65878.272000000,3092.000000000,"Lauterbach, Karl John",Internal Medicine,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1053355222,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,65.000000000,82.000000000,65780.683000000,3198.000000000,"Waalkes, Philip Mark",Family Practice,Corewell Health Zeeland Hospital (FKA Spectrum Health Zeeland Community Hospital),1,106.630000000,7,11.250000000
1689773301,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,112.000000000,119.000000000,65756.884000000,3784.000000000,"Verburg, Sarah E",Nurse - Nurse Practitioner,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),1,563.970000000,41,154.220000000
1033231253,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,67.000000000,84.000000000,65747.610000000,3436.000000000,"Mancini, Leanne M",Family Practice,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,365.150000000,23,108.940000000
1962720789,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,56.000000000,74.000000000,65658.136000000,3194.000000000,"Ryan, Deirdre ",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1649259532,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,64.000000000,70.000000000,65653.748000000,2334.000000000,"Yi, Chin Suk",Family Practice,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1598777047,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,72.000000000,101.000000000,65588.122000000,3703.000000000,"Lovy, Jonathan ",Internal Medicine,Corewell Health Trenton Hospital (FKA Beaumont Hospital - Trenton),1,929.750000000,66,331.260000000
1619902855,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,77.000000000,110.000000000,65571.540000000,3764.000000000,"Madanguit, Aurora B",Internal Medicine,Corewell Health Lakeland Hospitals - St Joseph Hospital (FKA Spectrum Heath Lakeland Medical Center),1,237.290000000,14,89.240000000
1073624573,2020.000000000,OZEMPIC,semaglutide,Novo Nordisk,53.000000000,85.000000000,65531.900600000,2788.000000000,"Braker, Laurie S",Family Practice,Corewell Health Pennock Hospital (FKA Spectrum Health Pennock),1,44.630000000,2,0E-9
1124095880,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,84.000000000,107.000000000,65520.023000000,3250.000000000,"Elconin, Lisa B",Internal Medicine,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),1,281.020000000,18,198.910000000
1114999430,2024.000000000,OZEMPIC,semaglutide,Novo Nordisk,76.000000000,94.000000000,65500.860000000,3406.000000000,"Malcom, Latisha Monique",Internal Medicine,Corewell Health Wayne Hospital (FKA Beaumont Hospital - Wayne),0,0E-9,0,0E-9
1700804234,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,63.000000000,92.000000000,65497.825500000,3230.000000000,"Karp, Kortnie A",Physician Assistant,Corewell Health Gerber Hospital (FKA Spectrum Health Gerber Memorial),1,15.560000000,1,15.560000000
1972108231,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,67.000000000,84.000000000,65474.530000000,2706.000000000,"Yaldoo, Mary Elizabeth",Physician Assistant,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1801493747,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,61.000000000,107.000000000,65462.205000000,3548.000000000,"Mozurkewich, Eric D",Nurse - Nurse Practitioner,Corewell Health William Beaumont University Hospital (FKA Beaumont Hospital - Royal Oak),0,0E-9,0,0E-9
1912926486,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,31.000000000,84.000000000,65455.080000000,2386.000000000,"Kennedy, Karen Marshelia",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),0,0E-9,0,0E-9
1790764587,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,62.000000000,103.000000000,65449.230000000,2892.000000000,"Arunachalam, Vijayalakshmi ",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),0,0E-9,0,0E-9
1477726917,2021.000000000,OZEMPIC,semaglutide,Novo Nordisk,69.000000000,78.000000000,65216.056000000,3633.000000000,"Shen, Josefina Diaz",Endocrinology,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,151.180000000,9,35.310000000
1518937739,2022.000000000,OZEMPIC,semaglutide,Novo Nordisk,89.000000000,109.000000000,65188.428000000,4374.000000000,"Nayak, Nina ",Internal Medicine,Corewell Health Dearborn Hospital (FKA Beaumont Hospital - Dearborn),1,125.000000000,1,125.000000000
1689164501,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,91.000000000,112.000000000,65064.963000000,3595.000000000,"Rodd, Ryan Joseph",Family Practice,Corewell Health Ludington Hospital (FKA Spectrum Health Ludington Hospital),1,18.400000000,1,18.400000000
1720110463,2023.000000000,OZEMPIC,semaglutide,Novo Nordisk,49.000000000,54.000000000,65059.508000000,2582.000000000,"Saenz, Adelita ",Family Practice,Corewell Health Grand Rapids Hospitals - Butterworth (FKA Spectrum Health Butterworth Hospital),1,100.790000000,1,0E-9
