FULL_NAME,NPI,PRIMARY_SPECIALTY
Timothy Leif Helland,1508329251,Pathology
Stephanie Andrea Helminiak,1043785959,Physician Assistant
Anthony James Hencsie,1982967972,Emergency Medicine
Lesly Jane Hendershot,1669605010,Psychology - Clinical Psychologist
Hayley Rowe Henderson,1528501921,Nurse - Nurse Practitioner
Tamara Delquenna Henderson,1114489879,Nurse - Nurse Practitioner
Steven R Hendrick,1154391381,Surgery - General Surgery
Caroline N Henein,1427193036,Radiology - Diagnostic Radiology
Joshua Matthew Henk,1508239039,Chiropractic
Jerald W Henry,1851359160,Radiology - Diagnostic Radiology
Julie L Henry-Kelly,1013951953,Surgery - Orthopedic Surgery
Kjerstin Hensley,1013606516,Emergency Medicine
Melissa Ann Hentschel,1710953641,Anesthesiology - Certified Registered Nurse Anesthetist
Mynhia Her,1710622907,Nurse - Nurse Practitioner
Brandon Michael Herber,1790546620,Nurse - Nurse Practitioner
Delaney Herczeg,1467287433,Physician Assistant
Nicole A Hering,1013229012,Physician Assistant
Richard G Herman,1346277290,Obstetrics/Gynecology
Mark A Herman,1902883366,Surgery - General Surgery
Michelle Ann Herman,1902804966,Obstetrics/Gynecology
Kristen A Herman,1861475105,Pediatric Medicine
Klodia Hermez,1164089637,Nephrology
Nidhal M Hermiz,1275660961,Pediatric Medicine
Ann Elizabeth Hern,1316910649,Dermatology
Anthony Shawn Hernandez,1134702046,Pediatric Medicine
Joanna M Hernandez,1548622251,Nurse - Nurse Practitioner
Maridel Aileen Hernandez,1023013711,Internal Medicine
Andrea Carolina Hernandez Troya,1639326028,Pediatric Medicine
Madeline R Herrera,1427679026,Obstetrics/Gynecology
Alyssa S Herrmann,1639602477,Obstetrics/Gynecology
Renee Jennifer Herrmann,1689183287,Nurse - Nurse Practitioner
Marc S Herschfus,1285707513,Gastroenterology
Jason James Hertel,1205549086,Physician Assistant
Mark G Hertzberg,1497739080,Internal Medicine
Neil F Hertzberg,1902932924,Surgery - Foot and Ankle
Sheleika Linette Hervey,1386842292,Radiology - Diagnostic Radiology
Barbara Regina Herzig,1336138965,Psychiatry
Caela Hesano Gasso,1366823288,Obstetrics/Gynecology
Jessica Dee Heselschwerdt,1548529340,Family Practice
Dillon Hess,1932978780,Physician Assistant
Taylor Jo Hess,1154811685,Neurology
Jeffrey Charles Hess,1063650331,Anesthesiology - Certified Registered Nurse Anesthetist
David Vern Hess,1306050034,Emergency Medicine
Andrea Lynn Hess,1821622168,Family Practice
Amanda Marie Hetu,1457403065,Anesthesiology - Certified Registered Nurse Anesthetist
Rachel L Hetzner,1154729960,Nurse - Nurse Practitioner
Anne Catherine Heuerman,1114545399,Other
Derek Jordan Heussner,1750849949,Other
Jennifer L Hichme,1386628196,Family Practice
Marni Hickey,1285118927,Therapy - Speech Language Pathologist
Malik Hider,1548325541,Dentist
Sara Higbee,1659035582,Nurse - Nurse Practitioner
Julie Anne Higgins,1902828494,Anesthesiology - Certified Registered Nurse Anesthetist
Misty L Higgins,1336597376,Physician Assistant
Lisa J Higley,1063464618,Internal Medicine
Ryan Mohamad Hijazi,1962864108,Anesthesiology - Anesthesiologist
Jillian Hill,1548619646,Physician Assistant
Chalonda Katrice Hill,1760553705,Occupational Medicine
Amanda R Hill,1801238852,Dermatology
Sarah Angeline Hilliard,1417478579,Emergency Medicine
John M Hilu,1750349007,Cardiology - Cardiologist
Lauren Nicole Himmel,1861039844,Physician Assistant
Betina Hinckel,1487107736,Surgery - Orthopedic Surgery
Chelsea Lee Hinds,1568078343,Nurse - Nurse Practitioner
Rachel Hinds,1336850320,Nurse - Nurse Practitioner
Stefani J Hines,1073573861,Pediatric Medicine
Amanda D Hinkle,1225586373,Nurse - Nurse Practitioner
Genevieve Elaina Hinkley,1376828749,Physician Assistant
Dalia Hinnawi,1275141897,Physical Medicine and Rehabilitation
Daniel Cruz Hinojosa,1942744131,Anesthesiology - Certified Registered Nurse Anesthetist
John Henry Hintzman,1821660622,Anesthesiology - Certified Registered Nurse Anesthetist
Jonathon A Hinz,1124368923,Sports Medicine
Ronald A Hirsch,1821072125,Family Practice
Deborah Ann Hissong,1316913247,Physician Assistant
Cecelia F Hissong,1780685008,Family Practice
Melissa Hitchcock,1659369197,Nurse - Nurse Practitioner
Abraham Said Hmeidan,1225550312,Physician Assistant
Bryan Adam Hnatio,1992202790,Physician Assistant
Natalia Figacz Hnatiuk,1457662785,Anesthesiology - Anesthesiologist
Johnathan Kim Ho,1710274386,Physical Medicine and Rehabilitation
Hillary Ho,1720776594,Physician Assistant
Donna M Hoban,1205828498,Family Practice
Alison R Hobson,1548457666,Physician Assistant
David D Hodge,1982644829,Obstetrics/Gynecology
Kari Leigh Hoekstra,1295983518,Physician Assistant
Renee Suzette Hoelzeman,1326565789,Nurse - Nurse Practitioner
Mary Linda Hoes,1447391461,Nurse - Nurse Practitioner
Ashly A Hofbauer,1861880783,Nurse - Nurse Practitioner
Lee Marshall Hoffman,1639250889,Podiatry
Kathleen Margaret Hoffman,1700926151,Physician Assistant
Keith Raymond Hoffmann,1497853121,Family Practice
Marwa S Hojeij,1770228785,Emergency Medicine
Darlene R Hokanson,1861469264,Physician Assistant
Petra Holka,1790164176,Nurse - Nurse Practitioner
Priscella Holland,1649974536,Other
Erika K Holland,1568608446,Anesthesiology - Certified Registered Nurse Anesthetist
Isabel B Holland-Davis,1003920323,Pediatric Medicine
Alisha C Holloway,1902381411,Nurse - Nurse Practitioner
Lawrence Holloway,1376920819,Nurse - Nurse Practitioner
Meaghan Veronica Holman,1356958201,Nurse - Nurse Practitioner
Kelly Ann Holmes,1952317281,Physician Assistant
Brett A Holmes,1306284666,Internal Medicine
Andrea L Holowchak,1184012833,Anesthesiology - Certified Registered Nurse Anesthetist
Laura Holt,1497153159,Nurse - Nurse Practitioner
Kristiann Holt,1568023778,Nurse - Nurse Practitioner
Jeffery Michael Holton,1043830797,Radiology - Nuclear Medicine
Matthew C Holtzman,1275741647,Neurology
Katherine Rae Holyfield,1447786207,Nurse - Nurse Practitioner
Scott M Homer,1194141010,Podiatry
Emily Ann Homick,1174249387,Nurse - Nurse Practitioner
Melanie J-Marie Honaker,1326629536,Nurse - Nurse Practitioner
Linda Chung Honet,1386610152,Dermatology
Robert Stephen Hong,1447469820,Otolaryngology
Gloria Jacqueline Hong,1821594078,Other
Sungho Hong,1639465628,Physical Medicine and Rehabilitation
Kyon A Hood,1134208226,Pediatric Medicine
Alex Hoorn,1528645983,Family Practice
Jaime L Hope,1790990893,Emergency Medicine
Kelly Lynn Hope,1003150392,Nurse - Nurse Practitioner
Staci M Hopkins,1255652996,Obstetrics/Gynecology
Michele Hopkins,1750067278,Nurse - Nurse Practitioner
Kelly Ann Hopkins,1639714280,Nurse - Nurse Practitioner
Joanna Hopkins,1538864392,Nurse - Nurse Practitioner
Christopher Allen Hopper,1700447059,Family Practice
Kelsey Lynn Horek,1821615006,Nurse - Certified Nurse Midwife
Susan Horling,1023096500,Emergency Medicine
Matthew Joseph Hornik,1407083041,Pediatric Medicine
Paul Alan Horning,1841866688,Urology
Maurine E Horowitz,1215093570,Obstetrics/Gynecology
Frank Paul Horvat,1982756276,Physician Assistant
Sharon Kennedy Hosea,1780897892,
Thomas Carl Hosey,1053317479,Podiatry
Lisa Hosko,1558763656,Anesthesiology - Certified Registered Nurse Anesthetist
Taylor J Hosner,1700208220,Anesthesiology - Certified Registered Nurse Anesthetist
Jeffrey Morris Hotaling,1649596800,Otolaryngology
Israa Houjaij,1639732787,Nurse - Nurse Practitioner
Samantha Houle,1063218154,Physician Assistant
Ali Hourani,1952923450,Other
Dalal Hourani,1972371268,Physician Assistant
Gregory W Housner,1346340684,Surgery - Orthopedic Surgery
George S Howard,1144372004,Oncology - Medical Oncology
Wendy K Howard,1326170952,Physician Assistant
Abigail Jane Howard,1811657299,Physician Assistant
Kathryn Howard,1982196101,Surgery - General Surgery
Kaleb Howard,1073297644,Surgery - Orthopedic Surgery
Zachary Alan Howarth,1396483251,Emergency Medicine
Hannah Marie Howarth,1821782707,Internal Medicine
Brianne Howerton,1295429447,Emergency Medicine
Erin E Hoxie,1124304191,Physician Assistant
Megan Hryckowian-Mazur,1568860583,Physician Assistant
Linda L Hryhorczuk,1144390659,Psychiatry
Ming Lin Hsieh,1053370569,Radiology - Diagnostic Radiology
Xihua Huang,1316682511,Nurse - Nurse Practitioner
James Zhiyan Huang,1669480190,Pathology
Amin S Huballah,1912169343,Physician Assistant
Cameron Hubbard,1093408429,Internal Medicine
Marianne T Huben,1871552414,Oncology - Hematology/Oncology
Michael J Hubers,1942290168,Surgery - Orthopedic Surgery
Ali Syed Huda,1861848533,Other
Steven M Hudock,1033109749,Family Practice
Charmaine Munn Hudson,1780307082,Nurse - Nurse Practitioner
Brianna R Hudson,1396264552,Physician Assistant
Mallory Hudson,1679163984,Physician Assistant
Coral Lynn Hufnagel,1649800038,Nurse - Nurse Practitioner
Russell G Hug,1710965496,Internal Medicine
David A Hug,1528045564,Internal Medicine
Robin A Hugen,1285668335,Pediatric Medicine
Clarita Hughes,1689654931,Neonatal-Perinatal Medicine
Ava Hui,1720814106,Physician Assistant
Pankaj Hukku,1932198512,Pulmonary Disease
Ibrahim Humaisan,1326664194,Physician Assistant
David M Humphrey,1265817027,Physician Assistant
Nicholas Humphries,1508607276,Family Practice
Melissa Rene Hundrieser,1699742072,Physician Assistant
Jeanine Nicole Hundrieser,1811191752,Physician Assistant
Miranda Hunt,1669160784,Family Practice
Curtis L Hunt,1326022781,Internal Medicine
Megan Michelle Hunter,1649753617,Physician Assistant
Sabrina Huq,1083062087,Pediatric Medicine
Daniel John Hurley,1255739587,Physician Assistant
Alexis Hurley,1679321616,Family Practice
Kimberly S Hurst,1558300863,Physician Assistant
Danielle Hurst,1356034409,Surgery - General Surgery
Alyssa Brynn Hurtado,1417441122,Physician Assistant
Syed Ali Muttaqi Husain,1174838825,Internal Medicine
Aaiz Hussain,1083305593,Radiology - Diagnostic Radiology
Shahed Muhammad Hussain,1174103477,Internal Medicine
Raya H Hussain,1093817603,Internal Medicine
Mohammad Mahmud Hussain,1982625794,Pediatric Medicine
Syed Hussain,1467128017,Physician Assistant
Tahani Hussein,1306542196,Nurse - Nurse Practitioner
Marwah Mazin Hussein,1548657729,Internal Medicine
Faleh Husseini,1295827251,Obstetrics/Gynecology
Abraham Ghassan Husseini,1518521582,Internal Medicine
Sara E Hussin,1528369444,Anesthesiology - Certified Registered Nurse Anesthetist
Kathleen Davis Huston,1326039348,Obstetrics/Gynecology
Jill R Hutchings,1205810934,Family Practice
Mikholae Hutchinson,1881222818,Surgery - General Surgery
Christopher H Hutchinson,1730149576,Emergency Medicine
Sarah Elizabeth Hutton,1194091009,Psychiatry
Carolynn Gabriel Huyghe,1720419195,Nurse - Nurse Practitioner
Sophia Huynh,1326496399,
Sook Hwang,1962897181,Dermatology
Kristina L Hyde,1922067461,Geriatric Medicine
Stephen Craig Hyman,1437147964,Physical Medicine and Rehabilitation
Christopher Konen Hysell,1639205461,Pathology
Jiwoong Hyun,1134801756,Physician Assistant
Anthony A Iacco,1669636718,Critical Care (Intensivists)
Angela M Iacobelli,1154356962,Allergy/Immunology
Kristin Nicole Iannotti,1497392005,Physician Assistant
Amy R Iaquinta-Wilkerson,1063532810,Physician Assistant
Mahnoor Ibadat,1144096017,Nurse - Nurse Practitioner
Mohammad Ibrahim,1962024968,Family Practice
Soha Ibrahim,1083274542,Nurse - Nurse Practitioner
Mahmoud Ibrahim,1922737253,General Practice
Mohammed Ibrahim,1891701082,Oncology - Hematology/Oncology
Marwa Ieliya Ibrahim,1083908446,Obstetrics/Gynecology
Chadi M Ibrahim,1134102072,Hospitalist
Stephanie Icabone,1740965300,Family Practice
Scarlett Idema,1316520653,Nurse - Nurse Practitioner
Precious Onote Idogun,1386271385,Other
Jennifer R Idrissu,1053931873,Nurse - Nurse Practitioner
Farah Iftikhar,1376542035,Family Practice
Grace Ignatious,1356182760,Family Practice
Robert C Igwe,1871674192,Endocrinology
Samer Abrahem Ilayan,1174183586,Family Practice
Mihai Iliesiu,1467682443,Pulmonary Disease
Sharon Jiyoon Im,1760862734,Family Practice
Jonathan Im,1689231250,Radiology - Diagnostic Radiology
Khaled Imam,1902865454,Geriatric Medicine
Jillian M Imami,1447027578,Nurse - Nurse Practitioner
Fariba Imran,1558814020,Nurse - Nurse Practitioner
Muhammad Imran,1225428584,Hospitalist
Eman Imran,1952115065,Physician Assistant
Nicole M Ingle,1225006620,Anesthesiology - Certified Registered Nurse Anesthetist
Cody R Ingram,1154828689,Podiatry
Garwai Chan Insco,1023166790,Physician Assistant
Rachel Iovan,1740964451,Anesthesiology - Certified Registered Nurse Anesthetist
Rimsha Iqbal,1770004699,Pediatric Medicine
Lenna Ireson,1780188607,Nurse - Nurse Practitioner
Patrick Anthony Isaac,1174977524,Obstetrics/Gynecology
Nazih S Iskander,1568435683,Pain Management
Josephine Adib Iskander,1366629156,Internal Medicine
Kholoud Ismail,1821780222,Nurse - Nurse Practitioner
Hassan A Ismail,1316583602,Other
Bilal El Zein Ismail,1538135835,Podiatry
Kimberly Ann Ison,1215654710,Nurse - Nurse Practitioner
Lauren Isopi,1972311553,Physician Assistant
Karen P Isopi,1609928985,Physician Assistant
Michael Robert Israel,1245203454,Surgery - General Surgery
Said M Issa,1003840844,Ophthalmology
Rana Issa,1003584905,Nurse - Nurse Practitioner
Nadheer H Issa,1568444677,Internal Medicine
Hussein Ali Issa,1730574849,Anesthesiology - Anesthesiologist
Reba Elsa Issac,1013482371,Nurse - Nurse Practitioner
Ciara Jordan Ivanics,1225773708,Emergency Medicine
Felicia Aurelia Ivascu,1316078470,Surgery - General Surgery
Kristina Ivezaj,1659018505,Family Practice
Cheryl Lee Ivie,1366944837,Nurse - Nurse Practitioner
Rajesh V Iyer,1902856677,Physical Medicine and Rehabilitation
Julie Ann Iyer,1740236785,Physician Assistant
Max Asa Izbicki,1952535783,Obstetrics/Gynecology
Abdelrahman Izraiqi,1083456396,Other
Julie M Izzard,1770548331,Nurse - Certified Nurse Midwife
Ayah Jaafar,1407206105,Physician Assistant
Fatime Jaafar,1003498759,Nurse - Nurse Practitioner
Devone M Jabara,1124340989,Anesthesiology - Certified Registered Nurse Anesthetist
Jordan Jabara,1376274258,Ophthalmology
Kausar J Jabbar,1932339983,Pathology
Denise M Jabbour,1871688549,Internal Medicine
Sara Jaber,1669815189,Obstetrics/Gynecology
Vera B Jaber,1871917724,Nurse - Nurse Practitioner
Ali Jaber,1558149658,Nurse - Nurse Practitioner
Ali H Jaber,1285975250,Family Practice
Ahmad Riad Jabri,1477077758,Cardiology - Cardiologist
Sundus Hamid Jabro,1699887786,Internal Medicine
Robert John Jackson,1891768057,Family Practice
Brooke Jackson,1457949851,Physician Assistant
Alisha Jackson,1083386353,Nurse - Nurse Practitioner
Brittany Jackson,1033555479,Pediatric Medicine
Paul D Jackson,1053391342,Family Practice
Jenna Nura Jackson,1023610151,Physician Assistant
Rashawn Michael Jackson,1518612373,Nurse - Nurse Practitioner
Richard Jackson,1508081993,Psychiatry
Edmund Doromal Jacob,1932423696,Internal Medicine
Maryconi M Jacob,1548558588,Internal Medicine
Jeffrey T Jacob,1073715686,Surgery - Neurosurgery
Sherly C Jacob,1437108867,Anesthesiology - Certified Registered Nurse Anesthetist
Amanda Jacob,1659846426,Nurse - Nurse Practitioner
Angela Renee Jacob,1124430806,Podiatry
Mallory Jacober,1871200964,Nurse - Nurse Practitioner
David M Jacobs,1437158185,Internal Medicine
Amy M Jacobson,1386957363,Anesthesiology - Anesthesiologist
Mark Edward Jacobson,1053561449,Surgery - Orthopedic Surgery
Christine Y Jacobson,1700033115,Nurse - Certified Nurse Midwife
Eyad Jadallah,1891242947,Nurse - Nurse Practitioner
Mirna Jadan,1396368643,Family Practice
Neil Danial Jaddou,1386634632,Family Practice
Christopher Donald Jaeger,1003202367,Urology
Aliraza G Jaffer,1699744185,Pain Management
Jean Anna Jaffke,1164420014,Surgery - Colorectal Surgery (formerly proctology)
Syed Sadiq Mohammed Jafri,1407237605,Cardiology - Cardiologist
Amna Jafri,1821727686,Internal Medicine
Syed Mohsin Jafri,1609851641,Cardiology - Cardiologist
Syed Mohammad Akbar Jafri,1912183443,Urology
Kulsoom Razvi Jafri,1841407020,Obstetrics/Gynecology
Syed Khasim-Ali Jafri,1386052280,Radiology - Diagnostic Radiology
Kamran S Jafri,1912195835,Otolaryngology
Syed Z Jafri,1467412221,Radiology - Diagnostic Radiology
Sheala Jafry,1174524490,Family Practice
Pranav M Jagtap,1114381894,Psychiatry
Deepa Bai Jagtap,1629190095,Oncology - Hematology/Oncology
Ranjit Kumar Jain,1194911396,Radiology - Diagnostic Radiology
Deepali M Jain,1811285489,Internal Medicine
Ashok B Jain,1831147495,Radiology - Diagnostic Radiology
Kirti Jain,1316926165,Family Practice
Ashok Kumar Jain,1174665251,Internal Medicine
Saniya Jain,1033853858,Family Practice
Indu Jain,1689861049,Pediatric Medicine
Ankur Ashok Jain,1538652185,Radiology - Diagnostic Radiology
Ishmael A Jaiyesimi,1538128178,Oncology - Hematology/Oncology
Megan S Jajou,1710338090,Physician Assistant
Erin Marie Jakovac,1003574914,Nurse - Nurse Practitioner
Gretchen Marie Jakubiak,1609169184,Nurse - Nurse Practitioner
Roxanne Jamalieh,1821741976,Nurse - Nurse Practitioner
Omar F Jameel,1760745590,Internal Medicine
Joseph James,1154398196,Internal Medicine
Emily Janina Jamett,1093351595,Nurse - Nurse Practitioner
Mariam Jamil,1982386967,Internal Medicine
Kevin George Jamil,1083864565,Surgery - Thoracic Surgery
Laith Hikmet Jamil,1043365794,Gastroenterology
Riam Lucy Jamil,1215614268,Nurse - Nurse Practitioner
Sabrina M Jamil,1447969084,Nurse - Nurse Practitioner
Sara Jamil,1174021448,Physician Assistant
Nadarajan Janakan,1134128812,Internal Medicine
Jola Janaqi Forthoffer,1144565508,Anesthesiology - Certified Registered Nurse Anesthetist
Maria Jancevski,1467661918,Ophthalmology
Randy J Janczyk,1811988058,Surgery - General Surgery
Olivia J Janer,1932639176,Nurse - Certified Nurse Midwife
Holle J Janeski,1508864174,Internal Medicine
Ellen Amanda Janetzke,1235120742,Surgery - Plastic and Reconstructive Surgery
Inad Naim Janineh,1265685143,Surgery - Plastic and Reconstructive Surgery
Paula Elaine Jankowski,1659336592,Anesthesiology - Certified Registered Nurse Anesthetist
Vladislav Jankulov,1760429765,Radiology - Diagnostic Radiology
Allison C Janos,1568208833,Nurse - Nurse Practitioner
Andria Laila Janski,1346994746,Physician Assistant
Kathleen Jarbo,1881000669,Physician Assistant
Reem H Jarbou,1578825857,Gastroenterology
Erica Rose Jarcaig,1053874560,Family Practice
Kristie Joy Burch Jaroszewski,1285849455,Emergency Medicine
Pravalika Jarugula,1902545833,Internal Medicine
Mark Ellis Jaruzel,1588755672,Psychology - Clinical Psychologist
Brandon Jarvis,1396197299,Anesthesiology - Anesthesiologist
